link_index,pokemon1_name,pokemon2_name,pokemon1_move,pokemon2_move,pokemon1_move_weight,pokemon2_move_weight,edge_weight,pokemon1_move_TTK,pokemon2_move_TTK,edge_TTK
9263,golem,beedrill,rock-blast,giga-drain,1.400147601476015,0.9767441860465116,0.42340341542950344,1,2.0,1
9264,golem,pidgey,rock-blast,steel-wing,1.7169230769230772,0.14352159468438538,1.573401482238692,1,7.0,6
9265,golem,pidgeotto,rock-blast,steel-wing,1.14247191011236,0.1700996677740864,0.9723722423382736,1,6.0,5
9266,golem,pidgeot,rock-blast,steel-wing,0.7997394136807818,0.21262458471760798,0.5871148289631738,2,5.0,3
9267,golem,rattata,superpower,grass-knot,2.626865671641791,0.717607973421927,1.9092576982198641,1,2.0,1
9268,golem,raticate,superpower,grass-knot,1.4342629482071714,1.1162790697674418,0.31798387843972953,1,1.0,0
9269,golem,spearow,rock-blast,drill-run,2.0872398190045254,0.22126245847176082,1.8659773605327645,1,5.0,4
9270,golem,fearow,rock-blast,drill-run,0.988339483394834,0.3049833887043189,0.6833560946905151,2,4.0,2
9271,golem,ekans,earthquake,giga-drain,2.6729857819905214,0.9169435215946844,1.756042260395837,1,2.0,1
9272,golem,arbok,earthquake,giga-drain,1.5517241379310345,1.2956810631229236,0.25604307480811084,1,1.0,0
9273,golem,pikachu,earthquake,grass-knot,2.8578199052132702,1.1162790697674418,1.7415408354458284,1,1.0,0
9274,golem,raichu,earthquake,grass-knot,1.839080459770115,1.7674418604651163,0.07163859930499861,1,1.0,0
9275,golem,sandshrew,earth-power,earthquake,0.7219917012448133,0.5382059800664452,0.1837857211783681,2,2.0,0
9276,golem,nidoran-f,earthquake,water-pulse,1.99601593625498,0.49169435215946844,1.5043215840955115,1,3.0,2
9277,golem,nidorina,earthquake,bubble-beam,1.4733096085409252,0.6644518272425249,0.8088577812984002,1,2.0,1
9278,golem,nidoran-m,earthquake,water-pulse,2.587982832618026,0.49169435215946844,2.0962884804585573,1,3.0,2
9279,golem,nidorino,earthquake,bubble-beam,1.779467680608365,0.6644518272425249,1.1150158533658399,1,2.0,1
9280,golem,clefairy,heavy-slam,grass-knot,1.508896797153025,1.2757475083056478,0.23314928884737718,1,1.0,0
9281,golem,vulpix,earthquake,energy-ball,2.7788018433179724,0.8372093023255814,1.9415925409923909,1,2.0,1
9282,golem,ninetales,earthquake,energy-ball,1.3170731707317074,1.2225913621262459,0.09448180860546151,1,1.0,0
9283,golem,jigglypuff,heavy-slam,grass-knot,1.9838274932614555,1.0365448504983388,0.9472826427631167,1,1.0,0
9284,golem,zubat,rock-blast,giga-drain,1.885248868778281,0.7574750830564784,1.1277737857218026,1,2.0,1
9285,golem,paras,fire-punch,grass-knot,2.293838862559242,1.5548172757475083,0.7390215868117336,1,1.0,0
9286,golem,venonat,rock-blast,giga-drain,1.2542528735632186,0.9169435215946844,0.3373093519685342,1,2.0,1
9287,golem,diglett,earthquake,earth-power,2.5217391304347827,0.4983388704318937,2.023400260002889,1,3.0,2
9288,golem,dugtrio,earthquake,earthquake,1.2227488151658767,0.6777408637873754,0.5450079513785013,1,2.0,1
9289,golem,meowth,superpower,bubble-beam,2.3891402714932126,0.53156146179402,1.8575788096991928,1,2.0,1
9290,golem,persian,superpower,bubble-beam,1.3284132841328413,0.7441860465116279,0.5842272376212134,1,2.0,1
9291,golem,mankey,earthquake,low-kick,1.493212669683258,0.6777408637873754,0.8154718058958825,1,2.0,1
9292,golem,growlithe,earthquake,close-combat,2.2231075697211153,0.4053156146179402,1.8177919551031751,1,3.0,2
9293,golem,arcanine,earthquake,solar-beam,1.1214953271028036,0.6744186046511628,0.4470767224516409,1,2.0,1
9294,golem,poliwag,thunder-punch,surf,1.3665158371040724,1.0764119601328903,0.2901038769711821,1,1.0,0
9295,golem,abra,earthquake,grass-knot,2.769633507853403,2.006644518272425,0.762988989580978,1,1.0,0
9296,golem,machop,earthquake,low-kick,0.9181494661921709,0.6777408637873754,0.24040860240479545,2,2.0,0
9297,golem,tentacool,earthquake,surf,2.986425339366516,1.255813953488372,1.7306113858781438,1,1.0,0
9298,golem,geodude,earth-power,earthquake,1.5746606334841629,0.5681063122923588,1.0065543211918042,1,2.0,1
9299,golem,graveler,earthquake,earthquake,1.0637450199203187,0.6578073089700996,0.405937710950219,1,2.0,1
9300,golem,ponyta,earthquake,low-kick,1.991701244813278,0.47840531561461797,1.51329592919866,1,3.0,2
9301,golem,rapidash,earthquake,solar-beam,1.4723247232472325,0.5627906976744186,0.9095340255728139,1,2.0,1
9302,golem,magnemite,earthquake,steel-beam,4.178010471204188,1.0898671096345516,3.0881433615696365,1,1.0,0
9303,golem,magneton,earthquake,steel-beam,2.5892116182572615,1.3253322259136213,1.2638793923436402,1,1.0,0
9304,golem,farfetchd,rock-blast,leaf-blade,1.2450612244897963,0.7574750830564784,0.4875861414333179,1,2.0,1
9305,golem,doduo,rock-blast,low-kick,1.6925118483412325,0.47840531561461797,1.2141065327266145,1,3.0,2
9306,golem,dodrio,rock-blast,low-kick,0.9691954022988507,0.5913621262458472,0.37783327605300354,2,2.0,0
9307,golem,grimer,earthquake,giga-drain,1.7142857142857142,0.9169435215946844,0.7973421926910298,1,2.0,1
9308,golem,gastly,earthquake,giga-drain,3.626865671641791,1.813953488372093,1.8129121832696982,1,1.0,0
9309,golem,haunter,earthquake,giga-drain,2.4155844155844157,2.0332225913621262,0.3823618242222895,1,1.0,0
9310,golem,onix,earth-power,earth-power,1.2654028436018958,0.4485049833887043,0.8168978602131916,1,3.0,2
9311,golem,drowzee,steamroller,grass-knot,1.2053639846743296,1.0099667774086378,0.19539720726569176,1,1.0,0
9312,golem,voltorb,earthquake,signal-beam,2.334841628959276,0.1893687707641196,2.1454728581951565,1,6.0,5
9313,golem,electrode,earthquake,signal-beam,1.528735632183908,0.25249169435215946,1.2762439378317487,1,4.0,3
9314,golem,cubone,earthquake,earth-power,0.6473029045643154,0.5382059800664452,0.10909692449787023,2,2.0,0
9315,golem,hitmonlee,earthquake,low-kick,1.0248962655601659,0.946843853820598,0.0780524117395679,1,2.0,1
9316,golem,koffing,earthquake,shadow-ball,1.411764705882353,0.2159468438538206,1.1958178620285325,1,5.0,4
9317,golem,weezing,earthquake,dark-pulse,0.9520295202952029,0.3388704318936877,0.6131590884015152,2,3.0,1
9318,golem,rhyhorn,earth-power,earthquake,1.1561461794019934,0.5980066445182725,0.5581395348837209,1,2.0,1
9319,golem,chansey,superpower,grass-knot,1.890795631825273,0.8770764119601329,1.0137192198651401,1,2.0,1
9320,golem,kangaskhan,superpower,surf,0.8148148148148148,0.717607973421927,0.09720684139288782,2,2.0,0
9321,golem,scyther,rock-blast,close-combat,1.6415658362989327,0.5913621262458472,1.0502037100530854,1,2.0,1
9322,golem,electabuzz,earthquake,low-kick,1.7269372693726937,0.46511627906976744,1.2618209903029263,1,3.0,2
9323,golem,magmar,earthquake,scorching-sands,1.7269372693726937,0.5647840531561462,1.1621532162165473,1,2.0,1
9324,golem,pinsir,rock-blast,superpower,0.7138007380073802,0.6578073089700996,0.05599342903728055,2,2.0,0
9325,golem,tauros,superpower,surf,0.8591065292096219,0.717607973421927,0.141498555787695,2,2.0,0
9326,golem,magikarp,thunder-punch,hydro-pump,1.3370165745856353,0.454485049833887,0.8825315247517482,1,3.0,2
9327,golem,ditto,superpower,,1.7890295358649788,,1.7890295358649788,1,,-1
9328,golem,eevee,superpower,trailblaze,1.6414342629482073,0.292358803986711,1.3490754589614964,1,4.0,3
9329,golem,jolteon,earthquake,shadow-ball,1.6605166051660516,0.3488372093023256,1.311679395863726,1,3.0,2
9330,golem,flareon,earthquake,superpower,1.6605166051660516,0.6777408637873754,0.9827757413786762,1,2.0,1
9331,golem,porygon,superpower,ice-beam,1.1808118081180812,0.6312292358803987,0.5495825722376825,1,2.0,1
9332,golem,kabuto,earthquake,surf,1.626865671641791,1.3554817275747508,0.27138394406704025,1,1.0,0
9333,golem,aerodactyl,heavy-slam,aqua-tail,1.1229235880398671,0.6803986710963456,0.4425249169435216,1,2.0,1
9334,golem,articuno,rock-blast,ice-beam,1.2052336448598133,1.0365448504983388,0.16868879436147455,1,1.0,0
9335,golem,zapdos,rock-blast,extrasensory,0.6953271028037384,0.42757475083056484,0.2677523519731736,2,3.0,1
9336,golem,moltres,rock-blast,solar-beam,1.297943925233645,0.8139534883720929,0.4839904368615522,1,2.0,1
9337,golem,dratini,earthquake,surf,1.251121076233184,0.8372093023255814,0.4139117739076025,1,2.0,1
9338,ponyta,bulbasaur,flare-blitz,sludge-bomb,1.6916883116883115,0.47717842323651455,1.2145098884517969,1,3.0,2
9339,ponyta,ivysaur,flare-blitz,sludge-bomb,1.2477011494252872,0.5643153526970954,0.6833857967281918,1,2.0,1
9340,ponyta,charmander,high-horsepower,rock-slide,1.1178082191780823,0.4116182572614108,0.7061899619166714,1,3.0,2
9341,ponyta,charmeleon,high-horsepower,ancient-power,0.7704280155642024,0.5062240663900415,0.2642039491741609,2,2.0,0
9342,ponyta,caterpie,overheat,bug-bite,2.4935064935064934,0.1078838174273859,2.3856226760791075,1,10.0,9
9343,ponyta,metapod,overheat,electroweb,2.1112033195020747,0.09336099585062241,2.017842323651452,1,11.0,10
9344,ponyta,butterfree,flare-blitz,air-slash,1.4780459770114942,0.46307053941908716,1.014975437592407,1,3.0,2
9345,ponyta,weedle,overheat,bug-bite,2.6063348416289593,0.11618257261410789,2.4901522690148514,1,9.0,8
9346,ponyta,kakuna,overheat,bug-bite,2.2025974025974024,0.0954356846473029,2.1071617179500994,1,11.0,10
9347,ponyta,beedrill,flare-blitz,drill-run,1.673081180811808,0.7543568464730291,0.9187243343387789,1,2.0,1
9348,ponyta,pidgey,wild-charge,return,1.0769230769230769,0.46473029045643155,0.6121927864666453,1,3.0,2
9349,ponyta,pidgeotto,wild-charge,return,0.7078651685393258,0.5767634854771784,0.13110168306214742,2,2.0,0
9350,ponyta,rattata,flare-blitz,last-resort,1.225497512437811,0.7510373443983402,0.47446016803947066,1,2.0,1
9351,ponyta,spearow,wild-charge,return,1.2986425339366516,0.5767634854771784,0.7218790484594733,1,2.0,1
9352,ponyta,ekans,high-horsepower,earthquake,1.143127962085308,0.7551867219917012,0.38794124009360687,1,2.0,1
9353,ponyta,pikachu,high-horsepower,volt-tackle,1.2199052132701425,0.530103734439834,0.6898014788303084,1,2.0,1
9354,ponyta,nidoran-f,high-horsepower,earth-power,0.853386454183267,0.44813278008298757,0.4052536741002794,2,3.0,1
9355,ponyta,nidorina,high-horsepower,stomping-tantrum,0.6277580071174378,0.5892116182572614,0.03854638886017636,2,2.0,0
9356,ponyta,nidoran-m,high-horsepower,drill-run,1.1047210300429187,0.5302904564315353,0.5744305736113834,1,2.0,1
9357,ponyta,nidorino,high-horsepower,stomping-tantrum,0.7596958174904943,0.6556016597510373,0.10409415773945696,2,2.0,0
9358,ponyta,clefairy,flare-blitz,bubble-beam,0.7072241992882562,0.43983402489626555,0.26739017439199064,2,3.0,1
9359,ponyta,vulpix,high-horsepower,return,1.1861751152073734,0.2946058091286307,0.8915693060787426,1,4.0,3
9360,ponyta,jigglypuff,flare-blitz,last-resort,0.9272776280323449,0.6390041493775933,0.2882734786547516,2,2.0,0
9361,ponyta,zubat,wild-charge,brave-bird,1.1719457013574661,0.457344398340249,0.7146013030172171,1,3.0,2
9362,ponyta,oddish,flare-blitz,sludge-bomb,1.5615584415584414,0.5352697095435685,1.0262887320148728,1,2.0,1
9363,ponyta,gloom,flare-blitz,sludge-bomb,1.142126436781609,0.5892116182572614,0.5529148185243477,1,2.0,1
9364,ponyta,vileplume,flare-blitz,sludge-wave,0.878041237113402,0.7759336099585062,0.10210762715489574,2,2.0,0
9365,ponyta,paras,flare-blitz,return,3.419146919431279,0.43568464730290457,2.9834622721283743,1,3.0,2
9366,ponyta,parasect,flare-blitz,return,2.0539080459770114,0.5560165975103735,1.497891448466638,1,2.0,1
9367,ponyta,venonat,flare-blitz,return,1.4780459770114942,0.36099585062240663,1.1170501263890875,1,3.0,2
9368,ponyta,venomoth,flare-blitz,sludge-wave,1.2034697508896797,0.6514522821576764,0.5520174687320033,1,2.0,1
9369,ponyta,diglett,flare-blitz,earthquake,1.8878260869565218,1.070539419087137,0.8172866678693849,1,1.0,0
9370,ponyta,meowth,flare-blitz,last-resort,1.1145927601809955,0.6390041493775933,0.4755886108034022,1,2.0,1
9371,ponyta,mankey,flare-blitz,earthquake,1.1145927601809955,0.946058091286307,0.1685346688946885,1,2.0,1
9372,ponyta,growlithe,high-horsepower,close-combat,0.9466135458167331,0.5103734439834025,0.4362401018333306,2,2.0,0
9373,ponyta,poliwag,wild-charge,liquidation,1.0769230769230769,0.8464730290456431,0.23045004787743373,1,2.0,1
9374,ponyta,abra,flare-blitz,psychic,2.072198952879581,0.7095435684647303,1.3626553844148503,1,2.0,1
9375,ponyta,kadabra,flare-blitz,future-sight,1.2354977375565612,0.8398340248962656,0.39566371266029565,1,2.0,1
9376,ponyta,bellsprout,flare-blitz,poison-jab,2.0476556016597507,0.5394190871369294,1.5082365145228214,1,2.0,1
9377,ponyta,weepinbell,flare-blitz,poison-jab,1.4235055350553505,0.6265560165975104,0.7969495184578401,1,2.0,1
9378,ponyta,victreebel,flare-blitz,poison-jab,1.0569269102990033,0.7136929460580913,0.343233964240912,1,2.0,1
9379,ponyta,tentacool,high-horsepower,surf,1.2787330316742083,0.7842323651452282,0.49450066652898006,1,2.0,1
9380,ponyta,magnemite,high-horsepower,thunderbolt,1.7905759162303665,0.6473029045643154,1.143273011666051,1,2.0,1
9381,ponyta,magneton,high-horsepower,thunderbolt,1.1053941908713694,0.7883817427385892,0.3170124481327802,1,2.0,1
9382,ponyta,doduo,wild-charge,return,1.0367298578199051,0.7593360995850622,0.2773937582348429,1,2.0,1
9383,ponyta,grimer,high-horsepower,poison-jab,0.7295681063122923,0.5726141078838174,0.1569539984284749,2,2.0,0
9384,ponyta,gastly,high-horsepower,sludge-wave,1.5492537313432837,0.7136929460580913,0.8355607852851924,1,2.0,1
9385,ponyta,haunter,high-horsepower,sludge-wave,1.0285714285714285,0.8008298755186722,0.22774155305275623,1,2.0,1
9386,ponyta,drowzee,flare-blitz,synchronoise,0.7966091954022988,0.4730290456431535,0.3235801497591453,2,3.0,1
9387,ponyta,voltorb,high-horsepower,thunderbolt,0.9936651583710407,0.42323651452282157,0.5704286438482191,2,3.0,1
9388,ponyta,electrode,high-horsepower,thunderbolt,0.6551724137931034,0.5643153526970954,0.090857061096008,2,2.0,0
9389,ponyta,exeggcute,overheat,psychic,1.3333333333333333,0.45228215767634855,0.8810511756569848,1,3.0,2
9390,ponyta,koffing,overheat,belch,0.7855203619909503,0.47800829875518674,0.3075120632357636,2,3.0,1
9391,ponyta,chansey,flare-blitz,hyper-voice,0.8845007800312013,0.3112033195020747,0.5732974605291266,2,4.0,2
9392,ponyta,tangela,overheat,ancient-power,1.3992619926199263,0.6058091286307054,0.793452863989221,1,2.0,1
9393,ponyta,scyther,flare-blitz,close-combat,0.9538612099644127,0.7385892116182573,0.2152719983461554,2,2.0,0
9394,ponyta,jynx,flare-blitz,future-sight,1.8209778597785977,0.8099585062240665,1.011019353554531,1,2.0,1
9395,ponyta,electabuzz,high-horsepower,thunderbolt,0.7372693726937269,0.6473029045643154,0.08996646812941156,2,2.0,0
9396,ponyta,magmar,high-horsepower,scorching-sands,0.7372693726937269,0.7053941908713693,0.0318751818223576,2,2.0,0
9397,ponyta,magikarp,wild-charge,hydro-pump,1.0441988950276244,0.2838174273858921,0.7603814676417323,1,4.0,3
9398,ponyta,ditto,flare-blitz,,0.8385232067510549,,0.8385232067510549,2,,-2
9399,ponyta,eevee,flare-blitz,last-resort,0.7684661354581673,0.7385892116182573,0.02987692383991003,2,2.0,0
9400,ponyta,dratini,play-rough,waterfall,0.8968609865470852,0.6390041493775933,0.2578568371694919,2,2.0,0
9401,rapidash,bulbasaur,flare-blitz,sludge-bomb,1.941103896103896,0.36531365313653136,1.5757902429673647,1,3.0,2
9402,rapidash,ivysaur,flare-blitz,sludge-bomb,1.4204597701149426,0.42435424354243545,0.9961055265725072,1,3.0,2
9403,rapidash,venusaur,flare-blitz,earthquake,0.9903488372093022,0.7158671586715867,0.27448167853771555,2,2.0,0
9404,rapidash,charmander,high-horsepower,ancient-power,1.2821917808219179,0.30996309963099633,0.9722286811909215,1,4.0,3
9405,rapidash,charmeleon,high-horsepower,ancient-power,0.8754863813229572,0.3837638376383764,0.4917225436845808,2,3.0,1
9406,rapidash,caterpie,overheat,bug-bite,2.9402597402597404,0.07749077490774908,2.862768965351991,1,13.0,12
9407,rapidash,metapod,overheat,electroweb,2.4896265560165975,0.07306273062730627,2.416563825389291,1,14.0,13
9408,rapidash,butterfree,flare-blitz,air-slash,1.6891954022988505,0.35202952029520296,1.3371658820036476,1,3.0,2
9409,rapidash,weedle,overheat,bug-bite,3.0733031674208147,0.08856088560885608,2.9847422818119584,1,12.0,11
9410,rapidash,kakuna,overheat,electroweb,2.5974025974025974,0.07306273062730627,2.524339866775291,1,14.0,13
9411,rapidash,beedrill,flare-blitz,drill-run,1.9134132841328413,0.5579335793357935,1.3554797047970477,1,2.0,1
9412,rapidash,pidgey,wild-charge,return,1.2273755656108598,0.34686346863468637,0.8805120969761735,1,3.0,2
9413,rapidash,pidgeotto,wild-charge,return,0.8127340823970037,0.42435424354243545,0.3883798388545683,2,3.0,1
9414,rapidash,pidgeot,wild-charge,return,0.5529315960912052,0.5350553505535055,0.01787624553769973,2,2.0,0
9415,rapidash,rattata,flare-blitz,last-resort,1.4082835820895523,0.5535055350553506,0.8547780470342017,1,2.0,1
9416,rapidash,raticate,flare-blitz,last-resort,0.7684661354581673,0.7416974169741697,0.026768718483997644,2,2.0,0
9417,rapidash,spearow,wild-charge,return,1.4807692307692308,0.42435424354243545,1.0564149872267954,1,3.0,2
9418,rapidash,fearow,wild-charge,return,0.7038745387453874,0.5904059040590406,0.11346863468634683,2,2.0,0
9419,rapidash,ekans,high-horsepower,earthquake,1.3052132701421804,0.5608856088560885,0.7443276612860918,1,2.0,1
9420,rapidash,pikachu,high-horsepower,surf,1.3990521327014218,0.3985239852398524,1.0005281474615695,1,3.0,2
9421,rapidash,raichu,high-horsepower,surf,0.896551724137931,0.6273062730627307,0.26924545107520037,2,2.0,0
9422,rapidash,sandshrew,overheat,earthquake,1.1153526970954357,0.996309963099631,0.11904273399580467,1,2.0,1
9423,rapidash,nidoran-f,high-horsepower,earth-power,0.9752988047808765,0.33948339483394835,0.6358154099469282,2,3.0,1
9424,rapidash,nidorina,high-horsepower,stomping-tantrum,0.7174377224199288,0.4354243542435424,0.28201336817638634,2,3.0,1
9425,rapidash,nidoran-m,high-horsepower,drill-run,1.2669527896995707,0.3918819188191882,0.8750708708803825,1,3.0,2
9426,rapidash,nidorino,high-horsepower,stomping-tantrum,0.8692015209125475,0.4870848708487085,0.38211665006383905,2,3.0,1
9427,rapidash,clefairy,poison-jab,bubble-beam,0.8683274021352313,0.33210332103321033,0.5362240811020209,2,4.0,2
9428,rapidash,clefable,poison-jab,bubble-beam,0.5377643504531722,0.47232472324723246,0.06543962720593971,2,3.0,1
9429,rapidash,vulpix,high-horsepower,return,1.36036866359447,0.2177121771217712,1.142656486472699,1,5.0,4
9430,rapidash,ninetales,high-horsepower,scorching-sands,0.6459930313588851,0.45018450184501846,0.19580852951386662,2,3.0,1
9431,rapidash,jigglypuff,poison-jab,last-resort,1.1320754716981132,0.47601476014760147,0.6560607115505117,1,3.0,2
9432,rapidash,zubat,wild-charge,brave-bird,1.3461538461538463,0.34201107011070114,1.0041427760431452,1,3.0,2
9433,rapidash,golbat,wild-charge,brave-bird,0.6194158075601375,0.5268819188191882,0.09253388874094925,2,2.0,0
9434,rapidash,oddish,flare-blitz,sludge-bomb,1.7784415584415585,0.4022140221402214,1.3762275363013372,1,3.0,2
9435,rapidash,gloom,flare-blitz,sludge-bomb,1.3148850574712643,0.44649446494464945,0.8683905925266149,1,3.0,2
9436,rapidash,vileplume,flare-blitz,sludge-wave,1.0071649484536083,0.5867158671586716,0.42044908129493663,1,2.0,1
9437,rapidash,paras,flare-blitz,return,3.8940284360189574,0.3210332103321033,3.5729952256868542,1,4.0,3
9438,rapidash,parasect,flare-blitz,return,2.3610344827586207,0.4132841328413284,1.9477503499172923,1,3.0,2
